Pont-d'Ain;5.3343285;46.053961
Landry;6.7338182;45.5741713
Aime - La Plagne;6.648646;45.5544
Aiguebelette-le-Lac;5.8131468;45.5363048
Darsac;3.7365537;45.14211
Langogne;3.8573047;44.732776
Arvant;3.3106747;45.3653797
Montrond-les-Bains;4.248814;45.644429
Balbigny;4.187443;45.817858
Roanne;4.063207;46.039383
Montbrison;4.078282;45.604454
Saint-Romain-le-Puy;4.1208275;45.5545543
Veauche - Saint-Galmier;4.293438;45.565928
Saint-Étienne Châteaucreux;4.399722;45.443366
Polliat;5.1238268;46.24464
Vonnas;4.9916677;46.2272852
Pont-de-Veyle;4.8930347;46.2679114
Mâcon Loché TGV;4.778876;46.282884
Chalon-sur-Saône;4.843454;46.781612
Saint-Marcel en Dombes;4.9775148;45.9503701
Sathonay - Rillieux;4.875315;45.820264
Tende;7.5941608;44.089922
Saint-Dalmas de Tende;7.5834505;44.05582
L'Escarène;7.3517085;43.8397674
La Trinité Victor;7.3114604;43.7427854
Menton Garavan;7.517297;43.785202
Èze;7.3568031;43.7221842
Cros de Cagnes;7.167111;43.660465
Nice Saint Roch;7.286869;43.715342
Hyères;6.124223;43.108867
Les Arcs - Draguignan;6.482498;43.455524
Gonfaron;6.2817644;43.3171516
Niolon;5.2569415;43.340223
La Redonne Ensuès;5.1975675;43.33447
Sausset-les-Pins;5.110001;43.332864
Rognac;5.230666;43.4866
Sainte-Marthe en Provence;5.390412;43.3392414
Aix-en-Provence;5.445345;43.522912
Meyrargues;5.5395738;43.6440076
Pontcharra sur Bréda;6.007917;45.434151
Goncelin;5.974136;45.341941
Moirans;5.581915;45.322185
Montroc le Planet;6.9345425;45.996415
Argentière;6.9264844;45.9819438
Les Praz de Chamonix;6.888753;45.9394594
Les Bossons;6.8391969;45.9067455
Viaduc sainte-Marie;6.7850134;45.897096
Sallanches - Combloux - Megève;6.636431;45.935702
Cluses;6.582663;46.061447
Saint-Pierre-en-Faucigny;6.3757533;46.0593442
Albens;5.9483418;45.785946
Machilly;6.3282335;46.2512825
Saint-Julien-en-Genevois;6.0855358;46.142044
Pougny - Chancy;5.9613614;46.1446674
Oyonnax;5.653338;46.259742
Villereversure;5.3977089;46.1944145
Bourg-Saint-Maurice;6.771273;45.619036
Notre-Dame de Briançon;6.4687785;45.5393185
Albertville;6.383167;45.672977
Frontenex;6.3140556;45.6305461
Saint-Béron - La Bridoire;5.7319345;45.5038935
Aiguebelle;6.3067175;45.5437225
Chamousset;6.2067432;45.5575744
Montmélian;6.043289;45.503059
Aix-les-Bains le Revard;5.909371;45.688161
Culoz;5.778784;45.843264
Chambéry - Challes-les-Eaux;5.919547;45.571302
Lavoûte-sur-Loire;3.9054101;45.1214503
Monistrol-d'Allier;3.6500424;44.9696648
Saint-Georges-d'Aurac;3.4947035;45.1605341
Brioude;3.3786344;45.3006493
Les Martres-de-Veyre;3.193228;45.688155
Sarliève - Cournon;3.1681196;45.7387697
Pontmort;3.1601248;45.939486
Gannat;3.2047514;46.0975964
Saint-Fons;4.8525663;45.7058114
Saint-Étienne Carnot;4.385317;45.446976
Saint-Jodard;4.125231;45.8857125
Bas - Monistrol;4.139602;45.297596
Fraisses - Unieux;4.2610375;45.3948228
Firminy;4.28643;45.391625
Boën;4.0051544;45.7413612
Bouthéon;4.2777187;45.5246289
Pontanevaux;4.7728891;46.2130321
Tournus;4.906647;46.56668
Marlieux - Châtillon;5.0731097;46.0638765
Mionnay;4.919752;45.8966784
Boissise-le-Roi;2.572953;48.529319
Livry-sur-Seine;2.6788796;48.5104579
Combs-la-Ville - Quincy;2.547798;48.667179
Villeneuve-Saint-Georges;2.446011;48.730113
Villeneuve Triage;2.438192;48.745198
Le Coudray-Montceaux;2.4924649;48.5661679
Le Plessis Chenet;2.479586;48.5735652
Essonnes Robinson;2.463701;48.606095
La Ferté-Alais;2.35161;48.484876
Moulin Galant;2.47332;48.58626
Ris-Orangis;2.41442;48.659442
Vigneux-sur-Seine;2.41446;48.70816
Maisons-Alfort - Alfortville;2.426977;48.802071
Saint-Jean-Pied-de-Port;-1.2380129;43.1679394
Halsou - Larressore;-1.4279003;43.3781301
Ustaritz;-1.4489654;43.4048083
Boucau;-1.4905872;43.5234217
Bayonne;-1.470306;43.496801
Puyoô;-0.9108149;43.5245425
Saint-Martin-d'Oney;-0.6516933;43.9301115
Ygos;-0.7361528;43.9781851
Arengosse;-0.8093835;44.0069764
Lourdes;-0.042174;43.10037
Ossun;-0.0214839;43.1833684
Mont-de-Marsan;-0.50466;43.884898
Neussargues;2.9791866;45.1253044
Eygurande - Merlines;2.4610021;45.6453146
Montluçon;2.596159;46.338101
Avignonet;1.7872687;43.3638769
Luc-Primaube;2.5544751;44.2913982
Baraqueville Carcenac Peyralès;2.4275453;44.2704368
Carmaux;2.152401;44.048782
Mazamet;2.3747346;43.4977847
Montastruc-la-Conseillère;1.5979;43.715985
Dardilly le Jubin;4.7613451;45.815143
Lozanne;4.681501;45.85414
Villefranche-sur-Saône;4.72077;45.9845
Saint-Germain-au-Mont-d'Or;4.804265;45.888352
Couzon-au-Mont-d'Or;4.8294786;45.8486737
Lyon Gorge de Loup;4.804631;45.766078
Morteau;6.604653;47.053727
Mamirolle;6.1617411;47.1998712
Saint-Vit;5.809057;47.183507
Dannemarie - Velesmes;5.8738348;47.2038599
Poligny;5.7001051;46.8443393
Torpes - Boussières;5.8887804;47.1637546
Fontaines - Mercurey;4.7750693;46.8512109
Meursault;4.7954444;46.9690497
Verrey;4.6700223;47.4385905
Blaisy-Bas;4.7410755;47.3734427
Dijon;5.027208;47.32337
Dijon Porte Neuve;5.054872;47.322806
Lantenay;4.860963;47.3351085
Luzy;3.9693245;46.7940793
Bessay;3.3606477;46.4435849
Villeneuve-sur-Allier;3.2469557;46.6592073
Saincaize;3.0718704;46.9314165
Tronsanges;3.0541532;47.113029
Autun;4.2929079;46.9548746
Le Creusot - Montceau-les-Mines - Montchanin TGV;4.430403;46.807815
Le Creusot;4.430277;46.807602
Boigneville;2.3789793;48.342078
Nogent-sur-Vernisson;2.7375773;47.8527938
Ferrières - Fontenay;2.7726332;48.0964767
Montargis;2.742783;48.006862
Sermizelles - Vézelay;3.7928695;47.5289068
Lucy-sur-Cure - Bessy;3.7458789;47.6281383
Cravant - Bazarnes;3.6811741;47.6785079
Saint-Florentin - Vergigny;3.731036;47.981058
Laroche - Migennes;3.513191;47.960998
Villeneuve-la-Guyard;3.071655;48.342425
Vosves;2.5991469;48.5151115
Vulaines-sur-Seine - Samoreau;2.7531008;48.4305468
Héricy;2.7605339;48.4424848
Montereau;2.942972;48.379934
Saint-Mammès;2.81593;48.382171
Thomery;2.763995;48.394462
Cesson;2.5938;48.56563
Montgeron - Crosne;2.462224;48.708094
Buno - Gironville;2.3871153;48.370847
Ballancourt;2.371274;48.532114
Mennecy;2.433165;48.5709075
Grigny Centre;2.395797;48.65343
Grand Bourg;2.435939;48.648004
Itxassou;-1.3956111;43.324043
Jatxou;-1.4446266;43.390897
Labenne;-1.4288712;43.5870509
Saint-Vincent-de-Tyrosse;-1.306493;43.657736
Oloron-Sainte-Marie;-0.6122826;43.1947669
Buzy en Béarn;-0.4558864;43.1482723
Croix du Prince;-0.3791261;43.2857104
Urt;-1.3005564;43.4993785
Artix;-0.5701881;43.3931062
Assat;-0.2950176;43.2543993
Coarraze - Nay;-0.2416429;43.1818351
Pau;-0.369626;43.291762
Murat;2.8696045;45.1091483
La Bourboule;2.7462611;45.5906298
Durtol - Nohanent;3.048557;45.7947707
Les Trillers;2.6001018;46.4147461
Laqueuille;2.7046524;45.6468205
Huriel;2.4762569;46.3714332
La Ville Gozet;2.5918028;46.3497686
Saint-Bonnet-de-Rochefort;3.1393877;46.1483796
Louroux-de-Bouble;2.9849368;46.2241289
Saléchan - Siradan;0.6312526;42.9633091
Villenouvelle;1.661081;43.4330358
Montlaur;1.5776454;43.4752405
Pins-Justaret;1.399645;43.479213
Golfech;0.854688;44.1160495
Vielmur-sur-Agout;2.0895781;43.623928
Castres;2.231223;43.599131
Roquesérière - Buzet;1.6198753;43.7512472
Lisle-sur-Tarn;1.80823;43.85639
Limoux;2.2228288;43.0563831
Villefranche-de-Rouergue;2.0364594;44.347498
Saint-Christophe;2.4077585;44.464619
